name,officePhone,Officefax,Website,Email,lastUpdated,companyType,hospitalOwnedorAffiliated,hoursOfOperation,UCAOACertifiedUrgentCareIssued,certificationValidThrough,aboutTheCompany,companyCategories,city,state,country,zip,Address1,Address2,url
CARESPOT WINTER SPRINGS,321 304-3300 (Phone),"
321 304-3287 (Fax)",https://www.carespot.com/locations/florida/winter-springs,carespotcares@gmail.com,12/22/2017,Member Clinic,,,,,,,Winter Springs,Florida,United States,32708-4909,5355 Red Bug Lake Rd,,http://ucaoa.site-ym.com/members/?id=15420382
LAKE AFTER HOURS BRUSLY,225 771-8012 (Phone),,http://www.lakeafterhours.com/,jbarnes@phcurgentcare.com,3/8/2018,Member Clinic,Y,,2011 - Q4,2021 - Q1,,,Port Allen,Louisiana,United States,70767,4463 Hwy 1 South,,http://ucaoa.site-ym.com/members/?id=15420388
WILLIS-KNIGHTON QUICK CARE - BOSSIER,318 212-7520 (Phone),"
318 212-8415 (Fax)",http://www.wkquickcare.com/,melrod@wkhs.com,12/22/2017,Member Clinic,,,2012 - Q3,2019 - Q2,,,Bossier City,Louisiana,United States,71111-2166,2300 Hospital Dr,Ste 180,http://ucaoa.site-ym.com/members/?id=15420406
LAPEER FAMILY & URGENT CARE,810 245-1800 (Phone),"
810 245-6944 (Fax)",http://www.lapeerfamily.com/,enewhou1@hurleymc.com,12/22/2017,Member Clinic,,"as of 8/2/17: M-F: 9am-9pm, Sat-Sun: 9am-6pm",,,,,Lapeer,Michigan,United States,48446-7664,1794 N  Rd,Ste A,http://ucaoa.site-ym.com/members/?id=15420421
DOCTORS ON DUTY APTOS,831 662-3611 (Phone),"
831 662-0713 (Fax)",http://www.doctorsonduty.com/,managermf@doctorsonduty.com,12/22/2017,Member Clinic,,M-F: 9am - 5pm,,,,,Aptos,California,United States,95003,6800 Soquel Drive,,http://ucaoa.site-ym.com/members/?id=15420424
DOCTORS ON DUTY MARINA,831 883-3330 (Phone),"
831 883-3335 (Fax)",http://www.doctorsonduty.com/,managermf@doctorsonduty.com,12/22/2017,Member Clinic,,M-F: 8am - 6pm,,,,,Marina,California,United States,93933-3047,3130 Del Monte Blvd,,http://ucaoa.site-ym.com/members/?id=15420425
DOCTORS ON DUTY MONTEREY LIGHTHOUSE,831 649-0770 (Phone),"
831 649-0142 (Fax)",http://www.doctorsonduty.com/,managermf@doctorsonduty.com,12/22/2017,Member Clinic,,"M-F: 8am - 8pm, S/S: 8am - 6pm",,,,,Monterey,California,United States,93940,501 Lighthouse Avenue,,http://ucaoa.site-ym.com/members/?id=15420427
DOCTORS ON DUTY SALINAS SOUTH MAIN,831 422-7777 (Phone),"
831 422-0136 (Fax)",http://www.doctorsonduty.com/,managermf@doctorsonduty.com,12/22/2017,Member Clinic,,"M-F: 8am - 8pm, S/S: 8am - 6pm",,,,,Salinas,California,United States,93901,1212 South Main Street,,http://ucaoa.site-ym.com/members/?id=15420428
DOCTORS ON DUTY SANTA CRUZ,831 425-7991 (Phone),"
831 425-7346 (Fax)",http://www.doctorsonduty.com/,managermf@doctorsonduty.com,12/22/2017,Member Clinic,,"M-F: 8am - 8pm, S/S: 8am - 5pm",,,,,Santa Cruz,California,United States,95060-4005,615 Ocean St,,http://ucaoa.site-ym.com/members/?id=15420430
DOCTORS ON DUTY WATSONVILLE,831 722-1444 (Phone),"
831 722-4414 (Fax)",http://www.doctorsonduty.com/,managermf@doctorsonduty.com,12/22/2017,Member Clinic,,"M-F: 8am - 8pm, S/S: 8am - 5pm",,,,,Watsonville,California,United States,95076-3761,1505 Main St,,http://ucaoa.site-ym.com/members/?id=15420431
WESTERN NEW YORK IMMEDIATE CARE-WILLIAMSVILLE,716 204-2273 (Phone),,http://www.wnyimmediatecare.com/,Joe_Chow@teamhealth.com,12/22/2017,Member Clinic,,,,,,,Williamsville,New York,United States,14221-6017,7616 Transit Rd,,http://ucaoa.site-ym.com/members/?id=15420439
FASTMED URGENT CARE ASHEVILLE,828 210-2835 (Phone),"
828 210-2839 (Fax)",http://www.fastmed.com/,p.larocque@fastmed.com,1/4/2018,Member Clinic,,,2011 - Q4,2014 - Q4,,,Asheville,North Carolina,United States,28803-2680,160 Hendersonville Rd,,http://ucaoa.site-ym.com/members/?id=15420442
FASTMED URGENT CARE SANFORD,919 776-6767 (Phone),"
919 776-6773 (Fax)",http://www.fastmed.com/,r.hatefi@fastmed.com,1/4/2018,Member Clinic,,,2011 - Q4,2014 - Q4,,,Sanford,North Carolina,United States,27330-4822,724 S Horner Blvd,,http://ucaoa.site-ym.com/members/?id=15420452
FASTMED URGENT CARE HOLLY SPRINGS,919 346-1482 (Phone),"
919 346-1481 (Fax)",http://www.fastmed.com/,r.elledge@fastmed.com,1/4/2018,Member Clinic,,,2011 - Q4,2014 - Q4,,,Holly Springs,North Carolina,United States,27540-7620,104 Bass Lake Rd,,http://ucaoa.site-ym.com/members/?id=15420464
GUILFORD IMMEDIATE CARE GAINSEVILLE,330 881-7504 (Phone),,http://www.gic30.com/index.php,sjhmessage@gmail.com,12/22/2017,Member Clinic,,,,,,,Gainesville,Georgia,United States,30501-3865,1250 Jesse Jewel Pkwy SE,Ste 300,http://ucaoa.site-ym.com/members/?id=15420477
LAKE AFTER HOURS CENTRAL,225 262-8377 (Phone),,http://www.lakeafterhours.com/,ssellars@lakeafterhours.com,3/7/2018,Member Clinic,,,2009 - Q4,2018 - Q1,,,Baton Rouge,Louisiana,United States,70818-6014,8751 Sullivan Rd,,http://ucaoa.site-ym.com/members/?id=15420482
LAKE AFTER HOURS DENHAM SPRINGS,225 791-8800 (Phone),"
225 791-8889 (Fax)",http://www.lakeafterhours.com/,ssellars@lakeafterhours.com,3/7/2018,Member Clinic,,,2009 - Q4,2021 - Q1,,,Denham Springs,Louisiana,United States,70726,31985 La Hwy 16,,http://ucaoa.site-ym.com/members/?id=15420483
LAKE AFTER HOURS HAMMOND,985 375-9979 (Phone),,http://www.lakeafterhours.com/,ssellars@lakeafterhours.com,3/7/2018,Member Clinic,,,2009 - Q4,2021 - Q1,,,Hammond,Louisiana,United States,70403-1424,42205 Veterans Ave,,http://ucaoa.site-ym.com/members/?id=15420484
LAKE AFTER HOURS HIGHLAND,225 302-5757 (Phone),"
225 302-5880 (Fax)",http://www.lakeafterhours.com/,ssellars@lakeafterhours.com,3/7/2018,Member Clinic,,,2009 - Q4,2021 - Q1,,,Baton Rouge,Louisiana,United States,70808-4954,123 Lee Dr,,http://ucaoa.site-ym.com/members/?id=15420485
LAKE AFTER HOURS KIDS,225 765-5437 (Phone),,http://www.lakeafterhours.com/,Compliance@phcurgentcare.com,3/7/2018,Member Clinic,Y,,2011 - Q4,2021 - Q1,,,Baton Rouge,Louisiana,United States,70810-1907,12525 Perkins Rd,,http://ucaoa.site-ym.com/members/?id=15420486
LAKE AFTER HOURS O'NEAL,225 756-0780 (Phone),,http://www.lakeafterhours.com/,ssellars@lakeafterhours.com,3/7/2018,Member Clinic,,,2009 - Q4,2021 - Q1,,,Baton Rouge,Louisiana,United States,70816,2380 O'Neal Lane,,http://ucaoa.site-ym.com/members/?id=15420487
FASTMED URGENT CARE GILBERT,480 855-9400 (Phone),"
480 782-1598 (Fax)",http://www.fastmed.com/,t.leedy@fastmed.com,1/4/2018,Member Clinic,,"as of 9/24/17: M-F: 8am - 8pm, Sat: 8am - 4pm",2011 - Q4,2014 - Q4,,,Gilbert,Arizona,United States,85295-4880,920 E Williams Field Rd,Ste 101,http://ucaoa.site-ym.com/members/?id=15420494
EMERGENCY ONE URGENT CARE HYDE PARK,845 229-2602 (Phone),"
845 229-2830 (Fax)",http://www.eonekingston.com/,tmartin@eoneurgentcare.com,12/22/2017,Member Clinic,,,2013 - Q2,2018 - Q3,,,Hyde Park,New York,United States,12538-1766,4250 Albany Post Rd,,http://ucaoa.site-ym.com/members/?id=15420503
FASTMED URGENT CARE OF CLAYTON,919 550-2484 (Phone),"
919 550-7059 (Fax)",http://www.fastmed.com/,w.garbia@fastmed.com,1/4/2018,Member Clinic,,,2011 - Q4,2014 - Q4,,,Clayton,North Carolina,United States,27520,11491 US Highway 70 West,,http://ucaoa.site-ym.com/members/?id=15420517
FASTMED URGENT CARE WAKE FOREST,919 562-3155 (Phone),"
919 562-7401 (Fax)",http://www.fastmed.com/,w.john@fastmed.com,1/4/2018,Member Clinic,,,2011 - Q4,2014 - Q4,,,Wake Forest,North Carolina,United States,27587-1652,2001 S Main St,Ste 200,http://ucaoa.site-ym.com/members/?id=15420518
PALM BEACH URGENT CARE WEST,561 640-7505 (Phone),"
561 640-7506 (Fax)",http://www.palmbeach-urgentcare.com/,jlobel@coachcomp.com,12/22/2017,Member Clinic,N,"as of 7/31/17: M-F: 7:30am-12am, Sat-Sun: 9am-5pm",,,,,West Palm Beach,Florida,United States,33417-4626,4714 Okeechobee Blvd,,http://ucaoa.site-ym.com/members/?id=15420752
LAKE NORMAN URGENT CARE,704 660-9111 (Phone),"
704 663-4504 (Fax)",http://www.piedmonthealthcare.com/specialties-and-services/specialty.cfm/spec_id/UrgentCare,frederick.vorwald@piedmonthealthcare.com,12/22/2017,Member Clinic,,"as of 7/31/17: M-F: 8am-8pm, Sat-Sun: 9am-5pm",,,,,Mooresville,North Carolina,United States,28117-6323,125 Days Inn Dr,,http://ucaoa.site-ym.com/members/?id=15420850
MEDPOINT24,574 647-1550 (Phone),"
574 243-4306 (Fax)",http://www.memorialmedicalgroup.org/,dnwachukwu@beaconhealthsystem.org,12/22/2017,Member Clinic,,,,,,,Granger,Indiana,United States,46530-8039,6913 N Main St,Ste 100,http://ucaoa.site-ym.com/members/?id=15420851
NEXTCARE URGENT CARE: RIO RANCHO,505 395-5520 (Phone),,http://www.nextcare.com/,Charlottewoodring@nextcare.com,12/22/2017,Member Clinic,,,,,,,Rio Rancho,New Mexico,United States,87124-1570,1721  Dr SE,Ste A,http://ucaoa.site-ym.com/members/?id=15420856
ROCHESTER IMMEDIATE CARE HENRIETTA,585 444-0058 (Phone),,https://www.rochesterimmediatecare.com/,docnmom1@gmail.com,1/25/2018,Member Clinic,Y,"as of 1/19/18: M-F: 9am - 9pm, S/S: 9am - 8pm",2010 - Q4,2019 - Q1,,,Henrietta,New York,United States,14467-9370,2685 E  Rd,,http://ucaoa.site-ym.com/members/?id=15420857
AFC ALABASTER,205 605-0495 (Phone),"
205 605-0493 (Fax)",https://www.afcurgentcare.com/,rjohanasen@americanfamilycare.com,12/22/2017,Member Clinic,N,"as of 8/17/17: M-F: 8am - 8pm, S/S: 8am - 8pm",,,,,Alabaster,Alabama,United States,35007-3155,120 Colonial Promenade Pkwy,,http://ucaoa.site-ym.com/members/?id=15420859
AFC MONTCLAIR,205 956-9192 (Phone),"
205 956-3630 (Fax)",https://www.afcurgentcare.com/,montclair@americanfamilycare.com,12/22/2017,Member Clinic,N,"as of 8/17/17: M-F: 8am - 6pm, S/S: 8am - 6pm",,,,,Irondale,Alabama,United States,35210-2410,1652 Montclair Rd,,http://ucaoa.site-ym.com/members/?id=15420861
AFC FLINTRIDGE,205 786-5022 (Phone),"
205 786-5028 (Fax)",https://www.afcurgentcare.com/,karnette@americanfamilycare.com,12/22/2017,Member Clinic,N,"as of 8/17/17: M-F: 8am - 6pm, S/S: 8am - 6pm",,,,,Fairfield,Alabama,United States,35064-1823,6554 Aaron Aronov Dr,,http://ucaoa.site-ym.com/members/?id=15420862
AFC FORESTDALE,205 791-2273 (Phone),"
205 791-9753 (Fax)",https://www.afcurgentcare.com/,karnette@americanfamilycare.com,12/22/2017,Member Clinic,N,"as of 8/17/17: M-F: 8am - 6pm, S/S: 8am - 6pm",,,,,Birmingham,Alabama,United States,35214-2042,1664 Forestdale Blvd,,http://ucaoa.site-ym.com/members/?id=15420863
AFC GARDENDALE,205 631-6834 (Phone),"
205 631-0273 (Fax)",https://www.afcurgentcare.com/,karnette@americanfamilycare.com,12/22/2017,Member Clinic,N,"as of 8/17/17: M-F: 8am - 6pm, S/S: 8am - 6pm",,,,,Gardendale,Alabama,United States,35071-3600,919 Odum Rd,,http://ucaoa.site-ym.com/members/?id=15420864
AFC HOMEWOOD,205 290-0088 (Phone),"
205 945-1157 (Fax)",https://www.afcurgentcare.com/,karnette@americanfamilycare.com,12/22/2017,Member Clinic,N,"as of 8/17/17: M-F: 8am - 6pm, S/S: 8am - 6pm",,,,,Birmingham,Alabama,United States,35209-4903,2757 Green Springs Hwy,,http://ucaoa.site-ym.com/members/?id=15420866
AFC HOOVER,205 979-0888 (Phone),"
205 979-4110 (Fax)",https://www.afcurgentcare.com/,karnette@americanfamilycare.com,12/22/2017,Member Clinic,N,"as of 8/17/17: M-F: 8am - 6pm, S/S: 8am - 6pm",,,,,Hoover,Alabama,United States,35216-4906,1680 Montgomery Hwy,,http://ucaoa.site-ym.com/members/?id=15420867
AFC MADISON,256 562-0850 (Phone),"
256 562-0853 (Fax)",https://www.afcurgentcare.com/,karnette@americanfamilycare.com,12/22/2017,Member Clinic,N,"as of 8/17/17: M-F: 8am - 8pm, S/S: 8am - 8pm",,,,,Madison,Alabama,United States,35758,7559 Hwy 72 West,,http://ucaoa.site-ym.com/members/?id=15420868
AFC PARKWAY,205 833-6888 (Phone),"
205 836-8399 (Fax)",https://www.afcurgentcare.com/,karnette@americanfamilycare.com,12/22/2017,Member Clinic,N,"as of 8/17/17: M-F: 8am - 6pm, S/S: 8am - 6pm",,,,,Birmingham,Alabama,United States,35206-1509,9232 Parkway E,,http://ucaoa.site-ym.com/members/?id=15420869
ASTORIA URGENT CARE,718 721-0101 (Phone),,http://www.astoriaurgent.com/,astoriaurgentcare@gmail.com,4/2/2018,Member Clinic,,"as of 10/6/17: M-F: 9:30am - 9pm, Sat: 9:30am - 8pm, Sun: 10am - 6pm",2012 - Q3,2018 - Q3,,,Astoria,New York,United States,11103-4006,3274 Steinway St,,http://ucaoa.site-ym.com/members/?id=15420882
ATLANTICARE URGENT CARE EGG HARBOR TWP.,609 407-2273 (Phone),,http://www.atlanticarephysiciangroup.com/,tara.shaw@atlanticare.com,12/22/2017,Member Clinic,Y,,2012 - Q3,2018 - Q3,,,Egg Harbor Township,New Jersey,United States,08234-5587,2500 English Creek Ave,Ste 908,http://ucaoa.site-ym.com/members/?id=15420883
ATLANTICARE URGENT CARE - GALLOWAY TWNSHP,609 748-2100 (Phone),,http://www.urgentcarephysicians.org/,tara.shaw@atlanticare.com,12/22/2017,Member Clinic,Y,,2013 - Q1,2019 - Q2,,,Galloway,New Jersey,United States,08205-9508,110 E Jimmie Leeds Rd,,http://ucaoa.site-ym.com/members/?id=15420884
ATLANTICARE URGENT CARE HAMMONTON,609 407-2273 (Phone),,http://www.atlanticarephysiciangroup.com/,tara.shaw@atlanticare.com,12/22/2017,Member Clinic,Y,,2014 - Q1,2020 - Q1,,,Hammonton,New Jersey,United States,08037-1804,120 S White Horse Pike,Ste 1,http://ucaoa.site-ym.com/members/?id=15420885
ATLANTICARE URGENT CARE CENTER - LITTLE EGG HARBOR,609 407-2273 (Phone),,http://www.atlanticare.org/,tara.shaw@atlanticare.com,12/22/2017,Member Clinic,Y,,,,,,Little Egg Harbor Twp,New Jersey,United States,08087-2225,459 Route 9 S,,http://ucaoa.site-ym.com/members/?id=15420886
ATLANTICARE URGENT CARE CENTER - MARMORA,609 407-2273 (Phone),,http://www.atlanticarephysiciangroup.com/,tara.shaw@atlanticare.com,12/22/2017,Member Clinic,Y,,2016 - Q4,2019 - Q4,,,Marmora,New Jersey,United States,08223-1615,210 S Shore Rd,,http://ucaoa.site-ym.com/members/?id=15420887
ATLANTIS URGENT CARE,321 777-2273 (Phone),"
321 779-7425 (Fax)",http://www.atlantisurgentcare.com/,annette@atlantisurgentcare.com,12/22/2017,Member Clinic,N,"as of 8/2/17: M-Sat: 9am-7pm, Sun: 10am-5pm",2011 - Q3,2017 - Q3,,,Indian Harbour Beach,Florida,United States,32937-4922,2254 Highway A1A,,http://ucaoa.site-ym.com/members/?id=15420888
AZTEC URGENT CARE,505 334-2664 (Phone),,http://www.aztecurgentcare.com/,bvincent@aztecurgentcare.com,1/2/2018,Member Clinic,N,as of 7/31/17: Daily 8am-6pm,2011 - Q3,2020 - Q4,,,Aztec,New Mexico,United States,87410-2260,604 S Rio Grande Ave,,http://ucaoa.site-ym.com/members/?id=15420890
STITCHES ACUTE CARE CENTER OF LARAMIE,307 721-1794 (Phone),,https://www.stitchescare.com/,stacey.cook@stitchescare.com,12/22/2017,Member Clinic,,"as of 9/5/17: M-F: 8am - 7:30pm, Sat: 8am - 5:30pm, Sun: 10am - 5:30pm",2017 - Q4,2020 - Q4,,,Laramie,Wyoming,United States,82070-5181,3810 E Grand Ave,Ste A,http://ucaoa.site-ym.com/members/?id=15420902
CARLE CONVENIENT CARE DANVILLE ON FAIRCHILD,217 431-7600 (Phone),,http://www.carle.org/,Heather.Tucker@carle.com,12/22/2017,Member Clinic,,,,,,,Danville,Illinois,United States,61832-3876,311 W Fairchild St,,http://ucaoa.site-ym.com/members/?id=15420904
CARLE CONVENIENT CARE URBANA ON WINDSOR,217 255-9755 (Phone),"
217 255-9650 (Fax)",http://www.carle.com/,mindy.spencer@carle.com,12/22/2017,Member Clinic,,,,,,,Urbana,Illinois,United States,61802-9566,1818 E Windsor Rd,,http://ucaoa.site-ym.com/members/?id=15420905
FASTMED URGENT CARE GREENVILLE,252 353-3111 (Phone),,http://www.fastmed.com/,j.pendola@fastmed.com,1/4/2018,Member Clinic,,,,,,,Greenville,North Carolina,United States,27834-6060,3535 S Memorial Dr,Ste C,http://ucaoa.site-ym.com/members/?id=15420906
FASTMED URGENT CARE KINGSTON,252 523-3111 (Phone),,http://www.fastmed.com/,j.pendola@fastmed.com,1/4/2018,Member Clinic,,,,,,,Kinston,North Carolina,United States,28501-1580,2908 N Heritage St,,http://ucaoa.site-ym.com/members/?id=15420907
FASTMED URGENT CARE ROANOKE RAPIDS,252 537-5600 (Phone),,http://www.fastmed.com/,j.pendola@fastmed.com,1/4/2018,Member Clinic,,,,,,,Roanoke Rapids,North Carolina,United States,27870,1261 Julian Alsbrook Highway,,http://ucaoa.site-ym.com/members/?id=15420908
FASTMED URGENT CARE WILSON,252 991-0555 (Phone),,http://www.fastmed.com/,j.pendola@fastmed.com,1/4/2018,Member Clinic,,,,,,,Wilson,North Carolina,United States,27983,2503 Forest Hills Rd. W,,http://ucaoa.site-ym.com/members/?id=15420909
CITYMD E86TH (1ST & 2ND AVE),212 933-1364 (Phone),,https://www.citymd.com/,apark@citymd.net,12/22/2017,Member Clinic,N,"as of 12/8/17: M-F: 8am - 10pm, S/S: 9am - 9pm",2011 - Q1,2020 - Q2,,,New York,New York,United States,10028-4615,336 E 86th St,Frnt 1,http://ucaoa.site-ym.com/members/?id=15420913
CORTLAND CONVENIENT CARE,607 756-7200 (Phone),,http://www.cayugamed.org/,athomas@cayugamed.org,12/22/2017,Member Clinic,,as of 7/31/17: Daily 7am-10pm,2010 - Q1,2016 - Q1,,,Cortland,New York,United States,13045,1129 Commons Ave,,http://ucaoa.site-ym.com/members/?id=15420915
DEPAUL URGENT CARE CENTER,408 776-3900 (Phone),,http://www.cepamerica.com/,wardt@medamerica.com,12/22/2017,Member Clinic,Y,,,,,,Morgan Hill,California,United States,95037-2911,18550 De Paul Dr,Ste 109,http://ucaoa.site-ym.com/members/?id=15420919
DOCTORS AFTER HOURS CLEARVIEW,504 455-4433 (Phone),"
504 4554490 (Fax)",http://www.doctorsafterhrs.com/,drkata@doctorsafterhrs.com,12/22/2017,Member Clinic,N,"as of 9/18/17: M-F: 9am - 8:00pm, Sat: 9am -6:00pm, Sun: 9am - 6pm",2011 - Q4,2019 - Q4,,,Metairie,Louisiana,United States,70001-3416,1000 Clearview Pkwy,,http://ucaoa.site-ym.com/members/?id=15420922
DOCTORS CARE AIKEN MALL,803 648-1464 (Phone),,http://www.doctorscare.com/,angie.arden@ucimedinc.com,12/22/2017,Member Clinic,,,2009 - Q4,2018 - Q2,,,Aiken,South Carolina,United States,29803-7689,850  Mall Dr,,http://ucaoa.site-ym.com/members/?id=15420923
DOCTORS CARE ANDERSON,864 226-2660 (Phone),,http://www.doctorscare.com/,jennifer.bryson@doctorscare.com,12/22/2017,Member Clinic,,,2009 - Q4,2018 - Q2,,,Anderson,South Carolina,United States,29621-1532,2126 N Highway 81,,http://ucaoa.site-ym.com/members/?id=15420924
DOCTORS CARE AUGUSTA ROAD,803 939-0545 (Phone),,http://www.doctorscare.com/,annette.suttles@doctorscare.com,12/22/2017,Member Clinic,,,2009 - Q4,2018 - Q2,,,West Columbia,South Carolina,United States,29170-3323,2836 Augusta Rd,,http://ucaoa.site-ym.com/members/?id=15420925
DOCTORS CARE BEAUFORT,843 770-0676 (Phone),,http://www.doctorscare.com/,jackie.flores@doctorscare.com,12/22/2017,Member Clinic,,,2009 - Q4,2018 - Q2,,,Port Royal,South Carolina,United States,29935-1403,1510 Ribaut Rd,,http://ucaoa.site-ym.com/members/?id=15420926
DOCTORS CARE BELTLINE,803 782-4051 (Phone),,http://www.doctorscare.com/,courtney.jackson@doctorscare.com,12/22/2017,Member Clinic,,,2009 - Q4,2018 - Q2,,,Columbia,South Carolina,United States,29205-3627,511 Beltline Blvd,,http://ucaoa.site-ym.com/members/?id=15420927
DOCTORS CARE BEREA,864 294-1392 (Phone),,http://www.doctorscare.com/,rachel.cundiff@doctorscare.com,12/22/2017,Member Clinic,,,2009 - Q4,2018 - Q2,,,Greenville,South Carolina,United States,29611-2504,6704 White Horse Rd,,http://ucaoa.site-ym.com/members/?id=15420928
DOCTORS CARE BLUFFTON,843 757-0676 (Phone),,http://www.doctorscare.com/,veronica.vargas@doctorscare.com,12/22/2017,Member Clinic,,,2009 - Q4,2018 - Q2,,,Bluffton,South Carolina,United States,29910-7621,64  Rd,,http://ucaoa.site-ym.com/members/?id=15420929
DOCTORS CARE CAROLINA FOREST,843 903-6650 (Phone),,http://www.doctorscare.com/,heidi.farrand@doctorscare.com,12/22/2017,Member Clinic,,,2009 - Q4,2018 - Q2,,,Myrtle Beach,South Carolina,United States,29579-3408,200 Middleburg Dr,,http://ucaoa.site-ym.com/members/?id=15420930
DOCTORS CARE CAYCE,803 794-0476 (Phone),,http://www.doctorscare.com/,june.texidor@doctorscare.com,12/22/2017,Member Clinic,,,2009 - Q4,2018 - Q2,,,Cayce,South Carolina,United States,29033-3319,977 Knox Abbott Dr,,http://ucaoa.site-ym.com/members/?id=15420931
DOCTORS CARE CHARLESTON WEST,843 402-6834 (Phone),,http://www.doctorscare.com/,tonya.gadson@doctorscare.com,12/22/2017,Member Clinic,,,2009 - Q4,2018 - Q2,,,Charleston,South Carolina,United States,29414-5838,3424 Shelby Ray Ct,,http://ucaoa.site-ym.com/members/?id=15420932
DOCTORS CARE COLUMBIA EAST,803 783-2661 (Phone),,http://www.doctorscare.com/,alicia.tyler@doctorscare.com,12/22/2017,Member Clinic,,,2009 - Q4,2018 - Q2,,,Columbia,South Carolina,United States,29209-3857,7659 Garners Ferry Rd,,http://ucaoa.site-ym.com/members/?id=15420933
DOCTORS CARE CONGAREE,864 458-7289 (Phone),,http://www.doctorscare.com/,charles.richey@doctorscare.com,12/22/2017,Member Clinic,,,2009 - Q4,2018 - Q2,,,Greenville,South Carolina,United States,29607-3519,701 Congaree Rd,,http://ucaoa.site-ym.com/members/?id=15420934
DOCTORS CARE CONWAY MAIN STREET,843 248-6269 (Phone),,http://www.doctorscare.com/,sabrina.johnson@doctorscare.com,12/22/2017,Member Clinic,,,2009 - Q4,2018 - Q2,,,Conway,South Carolina,United States,29526-3567,1400 Main St,,http://ucaoa.site-ym.com/members/?id=15420935
